0.0444712	0.0266914	0.0593365	0.589731	0.0918175	0.187952	
0.0763108	0.0437263	0.118563	0.407293	0.13425	0.219857	
0.120573	0.00801378	0.520271	0.0397319	0.108853	0.202558	
0.0924437	0.0367619	0.171549	0.235998	0.137213	0.326034	
0.0578681	0.0607241	0.132212	0.424805	0.101403	0.222988	
0.0494122	0.0344681	0.141297	0.175926	0.142092	0.456805	
0.0511665	0.0651387	0.0902773	0.223139	0.135268	0.43501	
0.0754106	0.04882	0.152411	0.279027	0.202229	0.242102	
0.0658692	0.0393955	0.123346	0.388841	0.175956	0.206592	
0.103951	0.0541419	0.27167	0.265095	0.140933	0.164208	
0.0664418	0.0416061	0.145993	0.355201	0.149852	0.240906	
0.000737581	0.000956936	0.0326695	0.517868	0.0121092	0.435659	
0.0856999	0.14519	0.162623	0.171085	0.232671	0.202732	
0.0837177	0.0447232	0.286058	0.161717	0.211811	0.211973	
0.082172	0.235006	0.101288	0.139687	0.337203	0.104644	
0.0693851	0.178556	0.132038	0.218219	0.197211	0.20459	
0.0810244	0.102696	0.0807361	0.122717	0.274272	0.338554	
0.143729	0.0677638	0.148795	0.244048	0.178913	0.216751	
0.0927856	0.0549852	0.146078	0.264383	0.189405	0.252363	
0.0579813	0.0577768	0.210156	0.170946	0.269501	0.233639	
0.0834978	0.106267	0.216696	0.194454	0.204751	0.194334	
0.045717	0.0204315	0.0893386	0.440173	0.0988623	0.305477	
5.9042e-10	6.96951e-10	0.4328	0.5672	1.15744e-09	2.37336e-09	
0.0663098	0.112665	0.0913814	0.254474	0.154351	0.320819	
0.0845483	0.0484462	0.165641	0.258583	0.245205	0.197577	
0.0278077	0.263869	0.319378	0.222196	0.0417425	0.125006	
0.0224457	0.0138005	0.0940842	0.400216	0.0756107	0.393843	
0.272577	0.181715	0.000101881	0.109198	0.236397	0.200012	
0.0827852	0.0566645	0.164307	0.212227	0.213174	0.270842	
0.0766745	0.0441367	0.196187	0.248355	0.235504	0.199143	
0.0770606	0.0514816	0.124429	0.301545	0.183245	0.262239	
0.0858976	0.0827294	0.229333	0.211535	0.201758	0.188748	
0.000447956	0.0216719	0.462631	0.0183617	0.210015	0.286873	
0.10487	0.0536541	0.213817	0.0930207	0.396509	0.138129	
0.125813	0.0165565	0.257977	0.0737983	0.382391	0.143465	
0.0772719	0.0518523	0.142467	0.33074	0.160263	0.237406	
0.111224	0.0482381	0.161099	0.288952	0.165251	0.225236	
0.117873	0.0471404	0.162175	0.294135	0.153401	0.225275	
0.0684618	0.0254587	0.210159	0.375013	0.114584	0.206324	
0.0974694	0.0361274	0.0640051	0.149953	0.129252	0.523193	
0.0276091	6.65279e-05	0.136202	0.736028	0.0537916	0.046303	
0.0875254	0.0556561	0.157289	0.276462	0.198396	0.224671	
0.109897	0.0583571	0.197729	0.121443	0.367999	0.144574	
0.124622	0.0377933	0.125624	0.247644	0.159073	0.305244	
0.0400097	0.0090959	0.222814	0.0685174	0.611515	0.0480477	
0.0628225	0.0158628	0.16074	0.440252	0.157139	0.163184	
0.156898	0.0588117	0.196114	0.097997	0.241825	0.248354	
0.0786011	0.0447131	0.149607	0.290919	0.165223	0.270937	
0.13216	0.125125	0.106515	0.0115075	0.201448	0.423244	
0.1111	1.22068e-07	4.00408e-07	0.2222	0.4815	0.1852	
0.106356	0.0715433	0.175926	0.245557	0.209235	0.191383	
0.160124	0.175296	0.151222	0.113896	0.225096	0.174366	
8.59836e-05	5.25271e-05	0.0319667	0.52053	0.0106686	0.436697	
0.270839	0.0479445	0.322539	0.0976226	0.123285	0.13777	
0.0696794	0.045327	0.167192	0.324353	0.179874	0.213575	
0.0541724	0.180189	0.137314	0.156999	0.107942	0.363383	
0.0795121	0.0453946	0.122464	0.313846	0.13975	0.299033	
0.101105	0.0608098	0.14841	0.244821	0.206254	0.2386	
0.120539	0.0536328	0.134296	0.280193	0.146362	0.264978	
0.00583132	0.00363666	0.41427	0.00731238	0.445381	0.123569	
0.0926266	0.0566718	0.146999	0.266725	0.185115	0.251862	
0.0704657	0.0817243	0.0889546	0.304989	0.113686	0.34018	
0.0927286	0.0828423	0.186505	0.244896	0.180271	0.212757	
0.107543	0.0277515	0.256548	0.0775412	0.445239	0.0853776	
0.106274	0.0516547	0.162952	0.259688	0.227918	0.191515	
0.205891	0.155599	0.1938	0.0954053	0.218668	0.130637	
0.0793893	0.0626076	0.178504	0.242719	0.198837	0.237943	
0.00113956	0.183809	0.00257313	0.152306	0.00311559	0.657057	
0.0830472	0.05088	0.126492	0.258521	0.199933	0.281128	
0.0379725	0.249091	0.348486	0.0913951	0.139728	0.133327	
0.110351	0.0502006	0.165409	0.28252	0.171008	0.220511	
0.154602	0.0894369	0.242032	0.127685	0.242025	0.14422	
0.0942071	0.0435438	0.157699	0.28877	0.249041	0.166739	
0.125027	0.117392	0.110981	0.269128	0.113385	0.264087	
0.167201	0.067446	0.514457	0.085365	0.103444	0.0620876	
0.126708	0.0748981	0.178379	0.233323	0.200982	0.18571	
0.111554	0.067241	0.161386	0.274024	0.179628	0.206167	
0.149207	0.118024	0.236226	0.174262	0.212519	0.109761	
4.25235e-05	2.59425e-05	0.0704498	0.0564203	9.60231e-05	0.872965	
0.106578	0.0211539	0.395018	0.0764253	0.173267	0.227557	
0.164304	0.122886	0.225229	0.133278	0.164062	0.190241	
0.074067	0.0415051	0.191051	0.243653	0.261007	0.188718	
0.0412413	0.0143166	0.327816	0.421647	0.0452955	0.149683	
0.0786828	0.0468596	0.186937	0.272355	0.195185	0.219981	
0.0607544	0.0883835	0.101749	0.199349	0.231624	0.31814	
0.0854145	0.0482574	0.178496	0.248027	0.176711	0.263094	
0.0407664	0.0667179	0.183821	0.168537	0.113651	0.426507	
0.0762158	0.0646072	0.177856	0.246151	0.201422	0.233748	
0.0948375	0.0713826	0.162262	0.264902	0.210125	0.196491	
0.162947	0.0546761	0.398112	0.0395206	0.215127	0.129617	
0.0697868	0.0346817	0.165164	0.356737	0.13789	0.235741	
0.0548223	0.0253898	0.116929	0.0910815	0.505991	0.205786	
0.617207	0.00106234	0.00252873	0.00562616	0.179344	0.194231	
0.0619785	0.0383589	0.23294	0.139736	0.355585	0.171401	
0.104449	0.0498928	0.162237	0.228359	0.242227	0.212834	
0.0617134	0.0455333	0.12049	0.368861	0.155336	0.248067	
0.180109	0.0929928	0.178584	0.16489	0.232056	0.151368	
0.109823	0.0658716	0.192477	0.234163	0.207876	0.189789	
0.0101976	0.29523	0.0199211	0.153727	0.0279272	0.492997	
0.106181	0.0588055	0.219959	0.176954	0.260646	0.177455	
0.0934289	0.0592313	0.187582	0.216738	0.241616	0.201404	
0.0928474	0.0617013	0.180536	0.21725	0.233987	0.213678	
0.0515622	0.028627	0.136874	0.315551	0.159979	0.307408	
0.10079	0.0651019	0.144289	0.240893	0.199633	0.249293	
0.0218433	0.0772391	0.0438468	0.322268	0.227415	0.307388	
0.0691977	0.0470585	0.135508	0.299337	0.178942	0.269957	
0.110491	0.0546943	0.163813	0.337323	0.125943	0.207736	
0.150495	0.034763	0.272898	0.196206	0.173265	0.172374	
0.0827004	0.0539428	0.336915	0.150129	0.147699	0.228614	
1.32018e-09	5.07959e-11	0.0331	0.4967	0.0927	0.3775	
0.106288	0.0854174	0.176167	0.178988	0.247385	0.205755	
0.080946	0.0494165	0.148077	0.316719	0.18188	0.222962	
0.0852594	0.0701315	0.185197	0.256326	0.198471	0.204614	
0.0741124	0.0213048	0.293624	0.0633808	0.161347	0.386231	
0.0489715	0.0323063	0.141169	0.346519	0.1422	0.288834	
0.0726286	0.0387074	0.203493	0.335955	0.155685	0.193532	
0.0893267	0.0528262	0.142573	0.276213	0.188283	0.250778	
0.0697273	0.0462583	0.140219	0.36936	0.179995	0.19444	
0.0197178	0.0220286	0.0248365	0.594204	0.0316926	0.307521	
0.0771222	0.0531435	0.112558	0.37462	0.156453	0.226103	
0.0489583	0.0302317	0.131365	0.323636	0.268543	0.197266	
0.0848701	0.0287685	0.217783	0.312851	0.131919	0.223808	
0.000715056	0.0215173	0.0642607	0.762802	0.0222131	0.128492	
0.0461856	0.0300975	0.091879	0.511442	0.0823826	0.238013	
0.0477101	0.0011686	0.14245	0.35142	0.15347	0.303781	
0.122912	0.043897	0.213793	0.202122	0.245861	0.171415	
0.0849267	0.0629127	0.120535	0.359404	0.135576	0.236646	
0.0788094	0.0507151	0.123462	0.311596	0.185927	0.24949	
0.0839931	0.0331524	0.119144	0.297849	0.145173	0.320688	
0.102117	0.0594316	0.175426	0.267912	0.180391	0.214722	
0.111357	0.0380808	0.14678	0.346267	0.136274	0.221242	
0.088753	0.0569975	0.16614	0.242564	0.224793	0.220752	
0.00638403	0.00464828	0.0111216	0.508278	0.0149904	0.454578	
0.0478094	0.0315208	0.0745124	0.56299	0.111836	0.171332	
0.0309542	0.0176611	0.272493	0.299803	0.0727997	0.306289	
0.128935	0.0956198	0.199402	0.165544	0.228126	0.182374	
0.0726837	0.0431302	0.115329	0.408753	0.135528	0.224576	
0.117863	0.0760915	0.218004	0.152537	0.305527	0.129978	
0.0724682	0.0452664	0.128279	0.370525	0.16009	0.223371	
0.0363863	0.0549359	0.141034	0.343488	0.18779	0.236366	
0.0689809	0.0888157	0.200825	0.0984855	0.301976	0.240917	
0.0757963	0.0418482	0.203884	0.230946	0.22915	0.218375	
0.0917304	0.0542866	0.148574	0.269585	0.183368	0.252456	
0.0910947	0.0548489	0.16344	0.268182	0.213506	0.208928	
0.0752959	0.0508853	0.137713	0.342378	0.153068	0.24066	
0.0579462	0.0463516	0.140037	0.296979	0.170919	0.287768	
0.21852	0.0295792	0.129915	0.289804	0.0574913	0.274691	
0.0957595	0.0724852	0.160261	0.271204	0.193216	0.207075	
0.0726837	0.0431302	0.115329	0.408753	0.135528	0.224576	
0.0566586	0.0319431	0.0979725	0.433476	0.134237	0.245713	
0.0859821	0.0606858	0.124812	0.304795	0.179498	0.244227	
0.0891196	0.0652064	0.244434	0.124512	0.304518	0.17221	
0.0850433	0.0518828	0.155961	0.285654	0.192036	0.229423	
0.0756978	0.0509239	0.14122	0.297645	0.158446	0.276067	
0.0669436	0.0442392	0.128229	0.330802	0.139926	0.28986	
0.0623377	0.0896962	0.158916	0.156296	0.139547	0.393207	
0.0933077	0.056761	0.174471	0.220889	0.251025	0.203547	
0.100929	0.055175	0.192492	0.245113	0.187443	0.218848	
0.086386	0.0533487	0.151112	0.296175	0.182408	0.23057	
0.149549	0.0709034	0.209159	0.196236	0.20971	0.164443	
0.115832	0.0773428	0.19612	0.213305	0.211453	0.185947	
0.0505959	0.0485324	0.18713	0.284101	0.204884	0.224757	
0.272673	0.217178	0.217178	2.1469e-10	0.217178	0.0757924	
0.0982262	0.0468403	0.180707	0.260384	0.191912	0.22193	
6.4581e-07	5.75019e-07	8.92811e-07	0.999993	1.55174e-06	3.63001e-06	
0.0997247	0.0610505	0.143032	0.282477	0.17538	0.238336	
0.0641025	0.0390695	0.130097	0.334227	0.163754	0.268749	
0.079625	0.0614011	0.176223	0.265851	0.218976	0.197925	
0.0465047	1.88698e-07	0.395339	6.88906e-07	0.500049	0.0581073	
0.123287	0.0884794	0.273983	0.125016	0.271977	0.117258	
0.0723017	0.0464911	0.196624	0.260098	0.229661	0.194823	
0.0938657	0.0475313	0.152606	0.273494	0.239124	0.19338	
4.48472e-08	2.73206e-08	8.334e-08	1	1.14581e-07	1.50408e-07	
0.156817	0.0813143	0.206557	0.177707	0.192016	0.185589	
0.0984028	0.0514807	0.33543	0.188819	0.155697	0.170171	
0.153661	0.0675776	0.151441	0.237708	0.187888	0.201724	
0.0728111	0.0564926	0.150235	0.264928	0.198648	0.256885	
0.137728	0.121803	0.0804214	0.189159	0.269621	0.201267	
1.06527e-08	0.147318	1.53313e-08	0.0666327	1.92109e-08	0.78605	
0.030072	0.0206818	0.0393125	0.655427	0.0590535	0.195453	
0.000405774	0.148571	0.00057647	0.222086	0.000528927	0.627832	
0.153738	0.0941676	0.232222	0.142974	0.267491	0.109408	
0.0112442	0.00522702	0.190322	0.487631	0.119685	0.185892	
0.116849	0.0613384	0.192229	0.232155	0.200513	0.196916	
0.0561284	0.0490616	0.0777999	0.380504	0.137829	0.298678	
0.016021	0.0187379	0.243267	0.0925347	0.412952	0.216487	
0.0811228	0.0495244	0.148401	0.311482	0.182277	0.227194	
0.0621547	0.0386819	0.14051	0.343587	0.156713	0.258353	
0.237283	0.057629	0.158072	0.14281	0.302647	0.101558	
0.0848878	0.0472048	0.210219	0.22141	0.25577	0.180509	
0.0850583	0.0334192	0.111737	0.396947	0.123536	0.249302	
0.0749096	0.0466531	0.177883	0.303304	0.194751	0.202499	
0.112052	0.0533572	0.204831	0.0547767	0.379958	0.195025	
0.0803849	0.0490063	0.147783	0.313774	0.182387	0.226665	
0.0730852	0.0728658	0.211785	0.180081	0.261079	0.201104	
0.0721148	0.0424081	0.115249	0.41697	0.122672	0.230586	
0.0284649	0.0227399	0.200281	0.244502	0.282892	0.221121	
0.0774435	0.0495929	0.120731	0.325291	0.181813	0.24513	
0.130564	0.0382884	0.156462	0.340324	0.164538	0.169824	
0.084635	0.0606124	0.175488	0.158649	0.28842	0.232196	
0.0800386	0.0448305	0.160832	0.286579	0.212137	0.215582	
0.212635	0.0258808	0.252071	0.198928	0.0756704	0.234814	
0.129089	0.000297583	0.57006	0.000383366	0.0864083	0.213762	
0.0875964	0.0457682	0.185823	0.243726	0.227082	0.210004	
0.0974605	0.0617655	0.139761	0.256776	0.215339	0.228899	
0.0906765	0.0606238	0.183693	0.212953	0.240873	0.211181	
0.107541	0.0426209	0.107956	0.32803	0.153576	0.260276	
0.0336352	0.000529161	0.63313	0.106709	0.147717	0.0782799	
0.00823953	0.283404	0.00924953	0.158475	0.0343659	0.506266	
0.00142171	0.000875488	0.00243111	0.824417	0.00289141	0.167963	
0.102295	0.0714594	0.190946	0.238038	0.202427	0.194836	
0.0343334	0.0260606	0.389273	0.233437	0.115352	0.201544	
0.246817	0.0327221	0.13254	0.274345	0.0654883	0.248087	
0.0492285	0.100891	0.134742	0.22945	0.125451	0.360238	
0.0886785	0.066193	0.133235	0.301155	0.173834	0.236906	
0.26457	0.116587	0.121089	5.9804e-06	0.399056	0.0986923	
0.0520239	0.0662822	0.11038	0.266815	0.262569	0.24193	
0.0882578	0.0374528	0.116573	0.314661	0.15597	0.287086	
0.0610302	0.0380568	0.247243	0.249336	0.197748	0.206586	
0.0658168	0.0830699	0.0905608	0.207259	0.115655	0.437638	
0.105692	0.0617743	0.228786	0.217487	0.191944	0.194317	
0.0798671	0.0445211	0.137864	0.325094	0.180764	0.23189	
0.0857876	0.0524059	0.156541	0.283538	0.19177	0.229958	
0.0014761	0.00241779	0.00443672	0.00134913	0.779643	0.210678	
0.0625949	0.0545337	0.0820045	0.369379	0.134069	0.297418	
0.0676173	0.0436848	0.149832	0.362743	0.130719	0.245403	
1.22193e-05	1.2782e-05	0.00136469	0.54714	0.000505717	0.450964	
0.139531	0.0567128	0.156146	0.256662	0.163494	0.227454	
0.0934139	0.0540051	0.176294	0.230831	0.222121	0.223336	
0.0643784	0.0427165	0.12184	0.357258	0.135484	0.278323	
0.0279041	0.263626	0.319203	0.222244	0.0419504	0.125073	
0.18456	0.0582569	0.301017	0.12127	0.166136	0.168761	
0.0943575	0.0367015	0.113447	0.357565	0.144852	0.253078	
0.0428095	0.0217191	0.331344	0.131726	0.326507	0.145895	
0.0980846	0.0722042	0.129114	0.226001	0.211825	0.262772	
0.00402738	0.00169997	0.00451394	0.811951	0.00491035	0.172897	
0.0871093	0.0557556	0.213241	0.177321	0.259405	0.207168	
0.00251258	0.00171135	0.205493	0.511031	0.124966	0.154286	
0.0780068	0.0352339	0.115356	0.318279	0.123015	0.330109	
0.0411355	0.0734417	0.172643	0.185311	0.0988863	0.428583	
0.107964	0.0558696	0.184631	0.267772	0.202239	0.181525	
0.131029	0.0316572	0.258171	0.236789	0.159776	0.182578	
0.469403	0.0592153	0.134033	0.0346152	0.152687	0.150047	
0.0785809	0.0480389	0.153462	0.314562	0.18079	0.224566	
0.0848214	0.0511991	0.144903	0.332917	0.176639	0.20952	
0.135778	0.0208207	0.533128	0.00821715	0.105739	0.196317	
0.0976554	0.0865338	0.148006	0.254967	0.1896	0.223237	
0.0683387	0.0481365	0.125318	0.338842	0.140742	0.278623	
0.0301331	0.0192891	0.195024	0.173941	0.137398	0.444215	
0.0955305	0.0461373	0.118481	0.33706	0.162584	0.240206	
0.0508976	0.0366495	0.126335	0.289676	0.121727	0.374716	
0.112898	0.000343541	0.199883	0.0107152	0.464592	0.211569	
0.168838	0.0649681	0.276079	0.13574	0.2168	0.137575	
0.0806711	0.0574672	0.12526	0.300245	0.187684	0.248673	
0.0856389	0.0508938	0.11817	0.266352	0.216151	0.262794	
0.0109547	0.00330123	0.0158782	0.693717	0.256398	0.0197516	
0.104588	0.0494935	0.322468	0.191879	0.161835	0.169735	
0.203037	0.0729349	0.240301	0.154458	0.221624	0.107645	
0.110505	0.0556803	0.168608	0.223745	0.192992	0.24847	
0.00972644	0.00420084	0.0136459	0.570512	0.040382	0.361532	
0.0386979	0.0258635	0.0719523	0.544765	0.0953172	0.223404	
0.0744974	0.0552994	0.153141	0.298726	0.2108	0.207536	
0.0998762	0.0999891	0.152625	0.25029	0.176534	0.220686	
0.0743311	0.0524968	0.18596	0.224822	0.223803	0.238587	
0.0839844	0.046007	0.188076	0.260746	0.20703	0.214157	
0.0666837	0.0583049	0.148556	0.349306	0.145989	0.23116	
0.206343	0.0714177	0.247827	0.119036	0.194572	0.160804	
0.0783954	0.0403791	0.130848	0.310701	0.161153	0.278524	
